restaurant_id,target_label,ML_Predicted_Segment,prob_declining,prob_stable,prob_rising,prob_hidden_gem,ml_priority_score,expected_kpi,residual_kpi,momentum_score,external_quality_score,booking_conversion_rate,web_views,gmaps_rating,gmaps_reviews,weighted_rating_score,region_encoded,cuisine_encoded,priority_rank
5959.0,Rising,Rising,0.0862030392699581,0.189311352474283,0.7244721747152997,1.3433540459089796e-05,43.46886782453634,57.83077146459837,-0.0787730039460967,0.0,0.0,3.8,15.0,0.0,0.0,4.846806965768424,6,1,43
5429.0,Rising,Rising,0.1561211634539927,0.121948289792649,0.7219170050422405,1.3541711117674336e-05,43.31556197097914,55.3277029127682,-0.0253310098000483,0.0,0.0,1.4375,16.0,0.0,0.0,4.624584743546202,6,0,44
5822.0,Rising,Rising,0.0662073738680867,0.2139430295859462,0.7198318846570846,1.7711888882476004e-05,43.190621554980375,58.71211500507619,0.0285901743022591,0.0,0.0,2.7058823529411766,17.0,0.0,0.0,4.827657836489477,5,0,45
5143.0,Rising,Rising,0.1588017553255797,0.1216374830895416,0.7195478065762771,1.2955008601501127e-05,43.173386594920686,58.07572646505528,-0.0095009285633338,0.0,0.0,4.0,16.0,0.0,0.0,4.740097130147371,8,1,46
6634.0,Rising,Rising,0.0649380166518724,0.2158327848463326,0.7192155351842296,1.3663317565418169e-05,43.1534786437564,56.8458793500777,0.0646102632878751,0.0,0.0,0.417910447761194,67.0,0.0,0.0,4.770210448652636,6,1,47
3980.0,Rising,Rising,0.0509134088025624,0.2336748632927157,0.7153991238273071,1.2604077414803477e-05,42.92445159273502,55.55206005391023,0.0012557727441162,0.0,0.0,1.8666666666666667,15.0,0.0,0.0,4.874660244719619,5,0,48
6272.0,Rising,Rising,0.0364959059802733,0.2551071097715367,0.7083222973338568,7.468691433310047e-05,42.502325316604725,54.8206483091934,-0.0211612029352963,0.0,0.0,0.6875,32.0,0.0,0.0,4.770210448652636,0,1,49
6256.0,Rising,Rising,0.0222853228988925,0.2714955655676864,0.7062050282816967,1.4083251724206946e-05,42.37286502697077,55.20611719705389,0.2261845994905087,0.0,0.0,1.1333333333333333,15.0,0.0,0.0,,4,0,50
5433.0,Rising,Rising,0.0507872884927993,0.2450599584700116,0.7041377674817693,1.4985555419718488e-05,42.24886547112294,58.41294740036664,-0.0671019256875027,0.0,0.0,2.269230769230769,26.0,0.0,0.0,4.827657836489477,8,2,51
5957.0,Rising,Rising,0.1134375339024097,0.2044487310045568,0.6821002582088188,1.3476884214608788e-05,40.92655456789771,55.034072289477365,0.023881554822033,0.0,0.0,2.0,14.0,0.0,0.0,4.901518763708273,5,1,52
5260.0,Rising,Rising,0.0168355526378955,0.3091302491661559,0.674020411746738,1.3786449210573292e-05,40.44177616277271,56.41870724161022,0.0588781481652347,0.0,0.0,1.1428571428571428,14.0,0.0,0.0,,9,7,53
6542.0,Rising,Rising,0.1756566907453337,0.1534777674235309,0.6708516998920515,1.3841939083893684e-05,40.251655671086446,56.9022236449688,-0.0857247910428995,0.0,0.0,1.5555555555555556,27.0,0.0,0.0,4.577657836489477,0,0,54
3032.0,Hidden Gem,Hidden Gem,0.0001526753877902,0.0133079762389356,1.5211920689309578e-06,0.9865378271812052,39.46160435877235,51.75643852518817,1.993851293430339,0.0,16.95662737865647,0.0,0.0,5.0,4.0,,0,7,55
4793.0,Rising,Rising,0.044199004159087,0.299799054169471,0.6559872358206592,1.470585078282248e-05,39.35982238327087,52.586676714101685,-0.0831621003449143,0.0,0.0,1.2142857142857142,14.0,0.0,0.0,4.827657836489477,9,3,56
2092.0,Hidden Gem,Hidden Gem,0.0006838718042556,0.0180282040979582,2.755248138287066e-06,0.981285168849648,39.25157206887421,57.73089401884068,-10.733933694687018,0.0,91.15569427617888,0.0,0.0,4.7,7423.0,,0,0,57
3481.0,Hidden Gem,Hidden Gem,0.0027328040912872,0.0299186558034078,6.596741533667258e-06,0.9673419433637712,38.69407353904288,50.51834313608317,4.746265868485232,0.0,16.39358682286667,0.0,0.0,5.0,4.0,4.827657836489477,0,1,58
2906.0,Hidden Gem,Hidden Gem,0.0013677320324994,0.0324077381719003,3.676317698720757e-06,0.9662208534779017,38.64905471817799,47.480735865247205,-4.236612871010301,0.0,80.61852845460007,0.0,0.0,4.5,4090.0,,0,0,59
2859.0,Hidden Gem,Hidden Gem,0.0013137521363686,0.0349305584245249,3.3190263028531475e-06,0.9637523704128036,38.55029395809032,47.97695207358805,-9.379465812489984,0.0,85.8028627444718,0.0,0.0,4.7,4791.0,,0,0,60
6065.0,Stable,Rising,0.0700551036529239,0.2878109985494924,0.6421107867686344,2.31110289492778e-05,38.52757164727604,59.677045157346384,0.0256965196145415,0.0,0.0,3.882352941176471,17.0,0.0,0.0,4.827657836489477,5,1,61
3263.0,Hidden Gem,Hidden Gem,0.0064607777885468,0.0426546259208715,7.086205819132914e-06,0.9508775100847624,38.03552557573965,58.06258028500874,-3.2623554881097903,0.0,46.03574420051194,0.0,0.0,4.8,117.0,4.452657836489477,9,2,62
2270.0,Hidden Gem,Hidden Gem,0.0005891659609416,0.0539023392343373,4.561589478620479e-06,0.9455039332152424,37.820431023978415,58.716191875948674,-4.275542930610207,0.0,83.43192037073088,0.0,0.0,4.8,4162.0,,0,1,63
3514.0,Hidden Gem,Hidden Gem,0.0015070779092868,0.056300475844262,5.880954097815154e-06,0.9421865652923532,37.68781546894,60.81069764829297,-17.267714608852856,0.0,21.59292791458804,0.0,0.0,5.0,8.0,4.291251410212869,0,2,64
2061.0,Hidden Gem,Hidden Gem,0.0026531095249078,0.0583475146601321,1.1517132412461768e-05,0.9389878586825476,37.56020537524665,46.43938236776945,-2.243636285411661,0.0,62.86502553063188,0.0,0.0,4.7,565.0,,0,0,65
3463.0,Hidden Gem,Hidden Gem,0.0206746082382676,0.0478234370393863,1.1332820253173656e-05,0.9314906219020928,37.26030484529891,47.90192852326318,-1.4845348713245343,0.0,59.469037297907015,0.0,0.0,4.6,403.0,4.60354378198597,0,0,66
3476.0,Hidden Gem,Hidden Gem,0.0075653362375256,0.0613628942384774,1.1420401983567424e-05,0.9310603491220134,37.24309918899955,44.23681567266038,-2.196230928480503,0.0,61.38641250550144,0.0,0.0,4.5,505.0,,0,0,67
