restaurant_id,days_in_advance,weighted_rating_score,kol_views,kol_likes,kol_comments,unique_kols_used,web_views,web_revenue,kol_engagement_rate,gmaps_rating,gmaps_reviews,raw_average_sentiment,sentiment_variance,nlp_review_count,sentiment_score,momentum_score,sentiment_rating_scale,composite_external_rating,reliability_factor,external_quality_score,stability_score,final_priority_score,validation_status,region_encoded,cuisine_encoded,revenue_per_guest,revenue_per_view,booking_conversion_rate,target_label,expected_kpi,residual_kpi
565.0,90.0,4.56739930308247,11967.0,479.0,2.0,1.0,2511.0,0.0,0.0401938664661151,4.5,553.0,0.7168266666666666,0.0943826668505746,30.0,85.84133333333332,57.799179033217854,4.292066666666666,4.416826666666666,6.317164686747284,60.10519091720121,72.97261272385782,62.35120914040984,Cash Cow,1,4,10798.567818028643,51046.99322978893,1.4245320589406612,Declining,86.82959333272117,-0.9895588022067443
643.0,90.0,4.713113659333279,17312.0,224.0,17.0,2.0,1498.0,0.0,0.0139209796672828,4.5,825.0,0.6994566666666666,0.1297271487471264,30.0,84.97283333333333,55.155778779151774,4.248641666666666,4.399456666666666,6.716594773520978,63.654281055947706,78.73545148206452,62.2296805900256,Cash Cow,2,0,23650.17052234497,410152.0560747664,7.552736982643525,Declining,93.67772060809789,0.13890130008347512
5735.0,90.0,4.827657836489477,149323.0,3931.0,308.0,10.0,80.0,0.0,0.0283881250711544,0.0,0.0,,0.0,,0.0,76.04529969913072,0.0,0.0,0.0,0.0,29.942517328941857,62.214464988074056,Viral Hit,6,4,648.7219251336899,6065.55,3.2,Stable,59.903279504737895,-0.018244846854173602
6133.0,,,84889.0,2072.0,70.0,4.0,0.0,0.0,0.0252329512657705,0.0,0.0,,0.0,,0.0,70.92951646208394,0.0,0.0,0.0,0.0,41.39972691888127,62.070579599123135,Cash Cow,0,0,7940.240308320109,0.0,0.0,Declining,83.55476320329342,-0.7553093655308771
2146.0,90.0,4.867424678378584,27827.0,656.0,10.0,0.0,56.0,0.0,0.0239335896790886,4.4,161.0,0.58434,0.0825069190344827,30.0,79.217,61.77817072876561,3.96085,4.22434,5.087596335232384,46.29679607675831,60.543415448845295,61.40774414478951,Viral Hit,0,1,7535.478260869565,244499.35714285713,15.089285714285714,Stable,78.1193675200951,-3.329332699162819
5974.0,120.0,4.4696987135143385,173629.0,1168.0,149.0,5.0,446.0,0.0,0.0075851384273364,0.0,0.0,,0.0,,0.0,70.2863764298398,0.0,0.0,0.0,0.0,40.1710820525844,61.25178811666319,Cash Cow,2,2,11599.918095725621,101616.32286995515,3.298206278026906,Declining,80.15485809184632,0.18730601332248398
5711.0,90.0,4.662126269191582,57222.0,2161.0,19.0,2.0,159.0,0.0,0.0380972353290692,0.0,0.0,,0.0,,0.0,69.96339201290019,0.0,0.0,0.0,0.0,39.10189863553181,60.70494399968967,Viral Hit,4,1,39784.69846984698,277992.4528301887,2.69811320754717,Stable,78.6060806946171,-0.40228342355348445
5595.0,90.0,4.755511940541628,88113.0,2781.0,175.0,5.0,534.0,0.0,0.0335478306265817,0.0,0.0,,0.0,,0.0,72.72803763917773,0.0,0.0,0.0,0.0,31.172362538041934,60.26133510883699,Viral Hit,6,2,540.4727969348659,1320.818352059925,0.8838951310861424,Declining,62.27097885349722,0.07374622258666363
4195.0,240.0,4.87777061710385,56488.0,1223.0,97.0,5.0,1243.0,0.0,0.0233677949298966,0.0,0.0,,0.0,,0.0,67.28377593339303,0.0,0.0,0.0,0.0,43.3956265682429,60.11733112384799,Cash Cow,6,1,13657.594059405941,126511.2936444087,3.168946098149638,Declining,86.720847418454,0.0704057180318074
4039.0,,,165181.0,461.0,113.0,4.0,0.0,0.0,0.0034749759354889,0.0,0.0,,0.0,,0.0,65.77668426260162,0.0,0.0,0.0,0.0,46.36835386661641,59.95418514380606,Cash Cow,0,0,10496.028073950894,0.0,0.0,Declining,92.36047286468923,0.376234868543591
