restaurant_id,name,days_in_advance,primary_cuisine,secondary_cuisines,primary_dining_style,secondary_dining_styles,facilities,primary_place,places,hashtags,weighted_rating_score,total_revenue,total_bookings,total_guests,total_no_shows,total_temporary_bookings,avg_revenue_per_booking,no_show_rate,kol_views,kol_likes,kol_comments,unique_kols_used,web_views,web_revenue,restaurant_name_en,restaurant_name_th,extracted_location,kol_engagement_rate,gmaps_rating,gmaps_reviews,raw_average_sentiment,sentiment_variance,nlp_review_count,sentiment_score,momentum_score,internal_score,sentiment_rating_scale,composite_external_rating,reliability_factor,external_quality_score,stability_score,final_priority_score,validation_status
3633.0,The Market Restaurant at Mercure Bangkok Sukhumvit 24 ,90.0,international,Unknown,hotel buffet,"hotel restaurant, buffet, family friendly, casual dining, hotel buffet","have parking, wheelchair access, indoor seating",popularzone:phrom phong,"btsroute:bts phrom phong, popularzone:phrom phong","international buffet near phrom phong, asok, thonglor under 1000 baht, corporate deals, hotel buffet recommended, international buffet near phrom phong, asok, thonglor under 500 baht, amex",4.719832702606392,17599476.0,1182.0,4207.0,45.0,28.0,14889.573604060914,0.0380710659898477,0.0,0.0,0.0,0.0,74.0,0.0,The Market Restaurant at Mercure Bangkok Sukhumvit 24,เดอะ มาร์เก็ต เรสเทอรองท์ เมอร์เคียว แบงค็อก สุขุมวิท 24,International,0.0,0.0,0.0,,0.0,,0.0,0.0,76.31809266109502,0.0,0.0,0.0,0.0,38.15904633054751,11.447713899164253,Unknown
5325.0,Sanitwong Bites & Brews,90.0,mediterranean,"mediterranean, thai",casual dining,"cafe/dessert, open air/outdoor, wine bar, family friendly, casual dining","private room up to 10 people, indoor seating, private room up to 20 people, have baby chair, have parking, pet friendly, wheelchair access",popularzone:charan sanitwong,"popularzone:charan sanitwong, popularzone:thonburi",Unknown,,20747880.0,803.0,2409.0,0.0,1.0,25837.95765877958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanitwong Bites & Brews,สนิทวงศ์ ไบตส์ แอนด์ บรูวส์,Chinese,0.0,0.0,0.0,,0.0,,0.0,0.0,76.3144406153049,0.0,0.0,0.0,0.0,38.15722030765245,11.447166092295735,Unknown
4208.0,,,,,,,,,,,,22434060.0,663.0,2276.0,23.0,13.0,33837.19457013575,0.0346907993966817,0.0,0.0,0.0,0.0,0.0,0.0,Kouen Premium Buffet Vanit Village Aree,โคเอ็น พรีเมี่ยม บุฟเฟ่ต์ วานิช วิลเลจ อารีย์,Thai,0.0,0.0,0.0,,0.0,,0.0,0.0,76.2995113875747,0.0,0.0,0.0,0.0,38.14975569378735,11.444926708136204,Unknown
4285.0,,,,,,,,,,,,15703430.0,1508.0,3191.0,0.0,2.0,10413.415119363395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shabu Henmee Praram 5,ชาบูเห็นหมี พระราม 5,Japanese,0.0,0.0,0.0,,0.0,,0.0,0.0,76.28062849130855,0.0,0.0,0.0,0.0,38.140314245654274,11.442094273696283,Unknown
6207.0,Blue Elephant Sukhumvit,90.0,thai,thai,fine dining,fine dining,"accommodates 120+ people, free wifi, accommodates 50+ people, indoor seating, vegan/vegetarian friendly, outdoor seating, accommodates 80+ people, have parking",popularzone:nana,"popularzone:phetchaburi, popularzone:asok, popularzone:nana",Unknown,4.770210448652636,31030520.0,306.0,1022.0,0.0,14.0,101406.92810457516,0.0,0.0,0.0,0.0,0.0,71.0,0.0,Blue Elephant Sukhumvit,บลู เอเลเฟ่นท์ สุขุมวิท,Thai,0.0,0.0,0.0,,0.0,,0.0,0.0,76.27541947074894,0.0,0.0,0.0,0.0,38.13770973537447,11.441312920612342,Unknown
5684.0,PengYou Cuisine & Specialty Bar Ekkamai ,90.0,chinese,chinese,buffet,"buffet, casual dining, family friendly","have parking, indoor seating",btsroute:bts ekkamai,"btsroute:bts ekkamai, popularzone:ekkamai",time to celebrate,4.536169764255349,23020576.0,601.0,2739.0,13.0,20.0,38303.78702163062,0.021630615640599,0.0,0.0,0.0,0.0,732.0,0.0,PengYou Cuisine & Specialty Bar Ekkamai,PengYou Cuisine & Specialty Bar Ekkamai,International,0.0,0.0,0.0,,0.0,,0.0,0.0,76.23679317007915,0.0,0.0,0.0,0.0,38.11839658503958,11.435518975511872,Unknown
4553.0,,,,,,,,,,,,18254268.0,1008.0,2195.0,4.0,1.0,18109.39285714286,0.0039682539682539,0.0,0.0,0.0,0.0,0.0,0.0,Doodle Izakaya,Doodle Izakaya,Japanese,0.0,0.0,0.0,,0.0,,0.0,0.0,76.19556604215906,0.0,0.0,0.0,0.0,38.09778302107953,11.429334906323858,Unknown
4696.0,Jass Bar & Bistro at Jasmine Resort Hotel,90.0,international,"thai, fusion, international",casual dining,"casual dining, open air/outdoor, hotel restaurant, pub/bar","free wifi, outdoor seating",btsroute:bts phra khanong,"btsroute:bts phra khanong, popularzone:rama 4, popularzone:phra khanong","amex, come more pay less",4.83782454414503,17615532.0,1078.0,2126.0,2.0,4.0,16340.938775510203,0.0018552875695732,0.0,0.0,0.0,0.0,58.0,0.0,Jass Bar & Bistro at Jasmine Resort Hotel,Jass Bar & Bistro at Jasmine Resort Hotel,Thai,0.0,0.0,0.0,,0.0,,0.0,0.0,76.16896719161635,0.0,0.0,0.0,0.0,38.08448359580817,11.42534507874245,Unknown
4636.0,Flower Mala Hotpot,90.0,chinese,Unknown,hot pot/shabu,"hot pot/shabu, family friendly, casual dining","pet friendly, free wifi, have parking, have baby chair, private room up to 10 people, free corkage, indoor seating",popularzone:kaset nawamin,"popularzone:kaset nawamin, popularzone:ladprao",amex,4.718438557659653,19192800.0,879.0,2772.0,3.0,8.0,21834.81228668942,0.0034129692832764,0.0,0.0,0.0,0.0,77.0,0.0,Flower Mala Hotpot,Flower Mala Hotpot,French,0.0,0.0,0.0,,0.0,,0.0,0.0,76.1627047249329,0.0,0.0,0.0,0.0,38.08135236246645,11.424405708739934,Unknown
4798.0,Tsuru Saru イザカヤ,90.0,japanese,japanese,izakaya,"izakaya, family friendly, casual dining","scenic view, vegan/vegetarian friendly, indoor seating, free wifi, outdoor seating, have parking, roadside parking",location:ladphrao,Unknown,amex,4.737671817488545,19694760.0,819.0,2741.0,10.0,25.0,24047.326007326006,0.0122100122100122,0.0,0.0,0.0,0.0,109.0,0.0,Tsuru Saru イザカヤ,Tsuru Saru イザカヤ,Steakhouse,0.0,0.0,0.0,,0.0,,0.0,0.0,76.14548979772938,0.0,0.0,0.0,0.0,38.07274489886469,11.421823469659406,Unknown
4315.0,,,,,,,,,,,,16279260.0,1276.0,4446.0,0.0,17.0,12758.040752351097,0.0,0.0,0.0,0.0,0.0,24.0,0.0,Era-Izaan Thonglor,อีหล่า อีสานกายะ ทองหล่อ,Japanese,0.0,0.0,0.0,,0.0,,0.0,0.0,76.14309464350919,0.0,0.0,0.0,0.0,38.07154732175459,11.421464196526378,Unknown
4056.0,,,,,,,,,,,,17196000.0,1112.0,2582.0,0.0,5.0,15464.028776978415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSHI HANA Rama 3,ซูชิ ฮานะ พระราม 3,Japanese,0.0,0.0,0.0,,0.0,,0.0,0.0,76.12713035686403,0.0,0.0,0.0,0.0,38.063565178432015,11.419069553529605,Unknown
1561.0,The Bakery at The Athenee Hotel,60.0,international,"french, thai, international, fusion, european",afternoon tea,"family friendly, casual dining, cafe/dessert, afternoon tea","indoor seating, have parking, wheelchair access",popularzone:chidlom,"popularzone:ploenchit, btsroute:bts phloen chit, popularzone:chidlom","thai casual dining restaurants under 500 baht near bts chit lom, bts nana, and bts phloen chit, amex",4.729301281038707,14310800.0,1707.0,3647.0,9.0,15.0,8383.596953719976,0.0052724077328646,0.0,0.0,0.0,0.0,0.0,0.0,The Bakery at The Athenee Hotel,เดอะ เบเกอรี่ @ ดิ แอทธินี โฮเทล,Indian,0.0,0.0,0.0,,0.0,,0.0,0.0,76.12666365923269,0.0,0.0,0.0,0.0,38.063331829616345,11.418999548884903,Unknown
4578.0,Indus Bangkok Indian Restaurant Michelin Guide,90.0,indian,indian,michelin guide,"fine dining, michelin guide, family friendly","valet parking, outdoor seating, private room up to 10 people, accommodates 120+ people, pet friendly, kids playground, halal, free wifi, indoor seating, wheelchair access, private room up to 20 people, private room up to 40 people",awardtype:michelin guide,btsroute:bts phrom phong,"amex, michelin guide & star, top 10 restaurant bkk (india)",4.807902238996993,21368940.0,668.0,1674.0,4.0,10.0,31989.43113772455,0.0059880239520958,0.0,0.0,0.0,0.0,86.0,0.0,Indus Bangkok Indian Restaurant Michelin Guide,Indus Bangkok Indian Restaurant Michelin Guide,International,0.0,0.0,0.0,,0.0,,0.0,0.0,76.12366906609759,0.0,0.0,0.0,0.0,38.061834533048795,11.418550359914638,Unknown
3913.0,House of Kin KORAT Centara Korat (Nakhon Ratchasima),90.0,japanese,"international, thai, japanese, fusion",buffet,"family friendly, buffet, cafe/dessert, casual dining","outdoor seating, halal, indoor seating, have parking, have baby chair",location:korat,Unknown,Unknown,4.75469952774577,19782072.0,782.0,2354.0,0.0,0.0,25296.76726342711,0.0,0.0,0.0,0.0,0.0,522.0,0.0,House of Kin KORAT Centara Korat (Nakhon Ratchasima),เฮ้าส์ออฟกิน โคราช (Nakhon Ratchasima),Japanese,0.0,0.0,0.0,,0.0,,0.0,0.0,76.0860158498339,0.0,0.0,0.0,0.0,38.04300792491695,11.412902377475085,Unknown
273.0,Skyline at Avani+ Riverside Bangkok Hotel,90.0,international,"thai, american, indian, international, fusion",buffet,"hotel buffet, family friendly, buffet, casual dining, hotel restaurant","free wifi, indoor seating, accommodates 80+ people, accommodates 120+ people, accommodates 50+ people, halal",popularzone:thonburi,popularzone:thonburi,"top sales hotel restaurants, birthday celebration",4.596970101535327,23610220.0,517.0,1543.0,3.0,3.0,45667.73694390716,0.0058027079303675,0.0,0.0,0.0,0.0,681.0,0.0,Skyline at Avani+ Riverside Bangkok Hotel,สกายไลน์ โรงแรมอวานี พลัส ริเวอร์ไซด์ กรุงเทพฯ,International,0.0,0.0,0.0,,0.0,,0.0,0.0,76.08538144002105,0.0,0.0,0.0,0.0,38.042690720010526,11.412807216003158,Unknown
3686.0,The Local Restaurant Don Mueang - Rangsit,90.0,thai,Unknown,casual dining,"pub/bar, casual dining, open air/outdoor","indoor seating, live music, accommodates 50+ people, have parking, outdoor seating",location:don mueang,popularzone:rangsit,amex,4.75466394968907,25779888.0,407.0,4615.0,0.0,5.0,63341.24815724816,0.0,0.0,0.0,0.0,0.0,12.0,0.0,The Local Restaurant Don Mueang - Rangsit,เดอะ โลคอล ดอนเมือง - รังสิต,Thai,0.0,0.0,0.0,,0.0,,0.0,0.0,76.029685131117,0.0,0.0,0.0,0.0,38.0148425655585,11.40445276966755,Unknown
3875.0,Fu Marn Lau Restaurant The Twin Towers Hotel,90.0,chinese,Unknown,hotel restaurant,"hotel restaurant, buffet, hotel buffet","accommodates 80+ people, private room up to 20 people, accommodates 50+ people, have baby chair, have parking",popularzone:banthat thong,"popularzone:banthat thong, mrtroute:mrt hua lamphong","amex, best dim sum buffets in bangkok, hotel buffet recommended",4.657576197321007,20002788.0,708.0,2855.0,11.0,13.0,28252.525423728814,0.0155367231638418,0.0,0.0,0.0,0.0,579.0,0.0,Fu Marn Lau Restaurant The Twin Towers Hotel,ห้องอาหารจีนฟุหมานเหลา โรงแรมเดอะทวินทาวเวอร์,Fusion,0.0,0.0,0.0,,0.0,,0.0,0.0,75.96426930564057,0.0,0.0,0.0,0.0,37.982134652820285,11.394640395846086,Unknown
802.0,,,,,,,,,,,,18907866.0,784.0,2101.0,9.0,11.0,24117.17602040816,0.0114795918367346,0.0,0.0,0.0,0.0,0.0,0.0,Tohkai Japanese Restaurant The Promenade,โตไก เจแปนนิสเรสเตอรอง เดอะพรอมานาด,Japanese,0.0,0.0,0.0,,0.0,,0.0,0.0,75.91529092132419,0.0,0.0,0.0,0.0,37.95764546066209,11.387293638198628,Unknown
4691.0,,,,,,,,,,,,14859612.0,1336.0,3595.0,2.0,3.0,11122.464071856288,0.0014970059880239,0.0,0.0,0.0,0.0,0.0,0.0,Chao Phraya Pearl,เจ้าพระยาเพิร์ล,Thai,0.0,0.0,0.0,,0.0,,0.0,0.0,75.86606527980597,0.0,0.0,0.0,0.0,37.93303263990298,11.379909791970894,Unknown
4291.0,Camin Cuisine & Cafe Central Rama 9,90.0,thai,"thai southern, thai",mall restaurant,"cafe/dessert, chain restaurant, mall restaurant, family friendly, casual dining","wheelchair access, have parking, indoor seating",shoppingmall:central rama 9,"popularzone:rama 9, shoppingmall:central rama 9",amex,4.735826817611545,14727912.0,1344.0,3182.0,5.0,11.0,10958.267857142857,0.003720238095238,0.0,0.0,0.0,0.0,0.0,0.0,Camin Cuisine & Cafe Central Rama 9,ขมิ้น เซ็นทรัลพระราม 9,Italian,0.0,0.0,0.0,,0.0,,0.0,0.0,75.8415016374673,0.0,0.0,0.0,0.0,37.92075081873365,11.376225245620095,Unknown
3058.0,Zeppelin Restaurant Amari Don Muang Airport Hotel ,90.0,international,"european, international",hotel restaurant,"casual dining, hotel restaurant, family friendly","wheelchair access, have parking, indoor seating",location:don mueang,Unknown,amex,4.7263289182447386,15133080.0,1240.0,2559.0,0.0,8.0,12204.09677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zeppelin Restaurant Amari Don Muang Airport Hotel,Zeppelin Restaurant Amari Don Muang Airport Hotel,International,0.0,0.0,0.0,,0.0,,0.0,0.0,75.81304541387736,0.0,0.0,0.0,0.0,37.90652270693868,11.371956812081605,Unknown
4715.0,La Petite Salil Sukhumvit Soi 8 Staycation,90.0,international,international,staycation,staycation,free wifi,location:khlong toei,"popularzone:asok, popularzone:nana",amex,4.803037527416546,18574752.0,766.0,816.0,0.0,1.0,24249.02349869452,0.0,0.0,0.0,0.0,0.0,31.0,0.0,La Petite Salil Sukhumvit Soi 8 Staycation,ลา เปอติต สลิล สุขุมวิท 8 สเตเคชั่น,International,0.0,0.0,0.0,,0.0,,0.0,0.0,75.80800390517544,0.0,0.0,0.0,0.0,37.90400195258772,11.371200585776316,Unknown
1866.0,,,,,,,,,,,,19289410.0,697.0,1826.0,12.0,5.0,27674.90674318508,0.0172166427546628,0.0,0.0,0.0,0.0,0.0,0.0,Kouen Premium Buffet Mega Bangna,โคเอ็น พรีเมี่ยม บุฟเฟ่ต์ เมกาบางนา,International,0.0,0.0,0.0,,0.0,,0.0,0.0,75.79775592751716,0.0,0.0,0.0,0.0,37.89887796375858,11.369663389127574,Unknown
4066.0,Kam's Roast Mega Bangna,90.0,chinese,Unknown,chain restaurant,"casual dining, family friendly, chain restaurant","have parking, indoor seating, outdoor seating",shoppingmall:megabangna,"popularzone:samut prakan, shoppingmall:megabangna","amex, michelin guide & star",4.739479519219884,17550000.0,853.0,3105.0,0.0,9.0,20574.443141852287,0.0,0.0,0.0,0.0,0.0,45.0,0.0,Kam's Roast Mega Bangna,แคมส์ โรสต์ เมกาบางนา,Thai,0.0,0.0,0.0,,0.0,,0.0,0.0,75.76657877119777,0.0,0.0,0.0,0.0,37.883289385598886,11.364986815679666,Unknown
2872.0,,,,,,,,,,,,18009200.0,792.0,3044.0,25.0,0.0,22738.88888888889,0.0315656565656565,0.0,0.0,0.0,0.0,0.0,0.0,Cafe Chilli Iconsiam,คาเฟ่ชิลี ไอคอนสยาม,American,0.0,0.0,0.0,,0.0,,0.0,0.0,75.74361749306904,0.0,0.0,0.0,0.0,37.87180874653452,11.361542623960355,Unknown
5992.0,Wonderful Pearl Cruise,90.0,thai,thai,cruise,"open air/outdoor, buffet, family friendly, activity/experience, cruise, casual dining","scenic view, outdoor seating, live music, have parking, wheelchair access, have baby chair",location:khlong san,popularzone:charoen nakorn,dinner cruise,,23332080.0,431.0,1318.0,0.0,27.0,54134.75638051045,0.0,0.0,0.0,0.0,0.0,109.0,0.0,Wonderful Pearl Cruise,วันเดอร์ฟูล เพิร์ล ครูซ,Thai,0.0,0.0,0.0,,0.0,,0.0,0.0,75.73832680994067,0.0,0.0,0.0,0.0,37.86916340497034,11.3607490214911,Unknown
4009.0,Waves & Wind Grande Centre Point (Pattaya),90.0,international,"thai, fusion, international",buffet,"hotel restaurant, open air/outdoor, casual dining, family friendly, buffet","accommodates 50+ people, have parking",location:pattaya,Unknown,"amex, top sales hotel restaurants",4.489412803517058,17295550.0,867.0,2511.0,15.0,29.0,19948.731257208765,0.0173010380622837,0.0,0.0,0.0,0.0,106.0,0.0,Waves & Wind Grande Centre Point (Pattaya),เวฟ แอนด์ วินด์ แกรนด์เซนเตอร์ พอยต์ (พัทยา),Thai,0.0,0.0,0.0,,0.0,,0.0,0.0,75.73702094705908,0.0,0.0,0.0,0.0,37.86851047352954,11.360553142058862,Unknown
3605.0,,,,,,,,,,,,16240060.0,999.0,2814.0,22.0,16.0,16256.316316316315,0.022022022022022,0.0,0.0,0.0,0.0,0.0,0.0,Kingkong Yakiniku Buffet Market place Nanglinchee,คิงคอง ยากินิกุ บุฟเฟ่ต์ มาร์เก็ตเพลส นางลิ้นจี่,Japanese,0.0,0.0,0.0,,0.0,,0.0,0.0,75.72812519714573,0.0,0.0,0.0,0.0,37.864062598572865,11.35921877957186,Unknown
4306.0,Zaap Classic Lotus’s Sukhaphiban 3,90.0,thai isaan,"thai isaan, thai",buffet,"casual dining, family friendly, buffet, chain restaurant","indoor seating, accommodates 50+ people, wheelchair access, have parking",awardtype:red table 2024,Unknown,"best selling weekday, redtable 2024 award winner, amex",4.787289125869036,15375540.0,1090.0,3291.0,6.0,17.0,14106.0,0.0055045871559633,0.0,0.0,0.0,0.0,0.0,0.0,Zaap Classic Lotus’s Sukhaphiban 3,แซ่บคลาสสิก โลตัสสุขาภิบาล 3,Thai,0.0,0.0,0.0,,0.0,,0.0,0.0,75.6608614467879,0.0,0.0,0.0,0.0,37.83043072339395,11.349129217018186,Unknown
4741.0,Versailles Palace Nonthaburi,90.0,chinese,"thai, chinese",buffet,"chain restaurant, family friendly, buffet, casual dining","have parking, private room up to 20 people, private room up to 40 people, accommodates 120+ people, private room up to 10 people, indoor seating, vegan/vegetarian friendly, accommodates 80+ people, wheelchair access, accommodates 50+ people",mrtroute:mrt phra nangklao bridge,"popularzone:nonthaburi, popularzone:rattanathibet, mrtroute:mrt phra nangklao bridge","family friendly thai restaurants under 1000 baht in nonthaburi, amex",4.651516227487571,14901084.0,1146.0,2806.0,18.0,20.0,13002.69109947644,0.0157068062827225,0.0,0.0,0.0,0.0,48.0,0.0,Versailles Palace Nonthaburi,แวร์ซาย พาเลซ นนทบุรี,European,0.0,0.0,0.0,,0.0,,0.0,0.0,75.62257142008356,0.0,0.0,0.0,0.0,37.81128571004178,11.343385713012534,Unknown
5839.0,"Le Petit Chef at Sheraton Grande Sukhumvit, a Luxury Collection Hotel , Bangkok",90.0,fusion,"french, fusion, japanese, mexican, spanish, italian",activity/experience,"hotel restaurant, activity/experience, family friendly","have parking, halal, free wifi, have baby chair, wheelchair access, indoor seating, vegan/vegetarian friendly",btsroute:bts asok,"btsroute:bts asok, popularzone:asok",christmas & new year deal,4.586250976301217,23895260.0,379.0,1034.0,0.0,42.0,63048.17941952507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Le Petit Chef at Sheraton Grande Sukhumvit, a Luxury Collection Hotel , Bangkok",เลอ เปอติต์ เชฟ เชอราตัน กรุงเทพ,Italian,0.0,0.0,0.0,,0.0,,0.0,0.0,75.61788281663752,0.0,0.0,0.0,0.0,37.80894140831876,11.342682422495628,Unknown
1903.0,Praram 9 Kaiyang The Promenade ,90.0,thai,"thai, thai isaan",casual dining,"mall restaurant, casual dining, chain restaurant","have parking, accommodates 50+ people, have baby chair",location:khan na yao,Unknown,amex,4.725785842684127,13946570.0,1329.0,3380.0,25.0,37.0,10494.033107599698,0.018811136192626,0.0,0.0,0.0,0.0,29.0,0.0,Praram 9 Kaiyang The Promenade,พระราม 9 ไก่ย่าง เดอะพรอมานาด,Japanese,0.0,0.0,0.0,,0.0,,0.0,0.0,75.61189040503076,0.0,0.0,0.0,0.0,37.80594520251538,11.341783560754614,Unknown
4516.0,Sensai Japanese Restaurant Muangthong,90.0,japanese,Unknown,casual dining,"family friendly, casual dining, activity/experience","indoor seating, have parking, free wifi",popularzone:nonthaburi,"popularzone:nonthaburi, popularzone:muangthong thani",amex,4.586250976301217,17526036.0,778.0,1574.0,0.0,3.0,22527.03856041131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sensai Japanese Restaurant Muangthong,Sensai Japanese Restaurant Muangthong,Japanese,0.0,0.0,0.0,,0.0,,0.0,0.0,75.60879811114835,0.0,0.0,0.0,0.0,37.80439905557417,11.34131971667225,Unknown
864.0,,,,,,,,,,,,15641100.0,1014.0,2881.0,5.0,20.0,15425.147928994083,0.004930966469428,0.0,0.0,0.0,0.0,0.0,0.0,PAUL Bakery Central Embassy,พอล เบเกอรี่ เซ็นทรัลเอ็มบาสซี่,French,0.0,0.0,0.0,,0.0,,0.0,0.0,75.607360467736,0.0,0.0,0.0,0.0,37.803680233868,11.3411040701604,Unknown
3990.0,Chef Thanom The Street Ratchada,90.0,italian,"european, italian, international",family friendly,"mall restaurant, family friendly, chain restaurant, casual dining","indoor seating, wheelchair access, have parking",location:din daeng,"popularzone:mengjai, mrtroute:mrt thailand cultural centre","amex, pizza",4.742109639414914,17979720.0,731.0,1870.0,13.0,25.0,24596.060191518467,0.0177838577291381,0.0,0.0,0.0,0.0,51.0,0.0,Chef Thanom The Street Ratchada,เชฟถนอม เดอะสตรีทรัชดา,Mediterranean,0.0,0.0,0.0,,0.0,,0.0,0.0,75.6044885642347,0.0,0.0,0.0,0.0,37.80224428211735,11.340673284635205,Unknown
6821.0,FUKU In Sky ,90.0,japanese,"fusion, japanese",rooftop,"rooftop, wine bar, buffet","free wifi, scenic view, pet friendly, indoor seating, outdoor seating, private room up to 20 people, have parking",btsroute:bts talat phlu,"mrtroute:mrt bang phlu, btsroute:bts talat phlu",Unknown,4.119148304177992,15070692.0,1081.0,2484.0,92.0,22.0,13941.435707678076,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,FUKU In Sky ,,Bangkok,0.0,0.0,0.0,,0.0,,0.0,0.0,75.56960085461884,0.0,0.0,0.0,0.0,37.78480042730942,11.335440128192825,Unknown
4603.0,Manee Me More Esplanade Ratchadaphisek,90.0,thai,"thai, thai isaan",hot pot/shabu,"family friendly, buffet, chain restaurant, mall restaurant, casual dining, hot pot/shabu, healthy","have parking, indoor seating, free wifi, accommodates 50+ people",mrtroute:mrt thailand cultural centre,"popularzone:mengjai, mrtroute:mrt phra ram 9, popularzone:ratchada, mrtroute:mrt thailand cultural centre, shoppingmall:esplanade ratchadaphisek","amex, time to celebrate",4.850590630330995,14710848.0,1130.0,3330.0,1.0,21.0,13018.449557522124,0.0008849557522123,0.0,0.0,0.0,0.0,14.0,0.0,Manee Me More Esplanade Ratchadaphisek,มานี มี หม้อ เอสพลานาด รัชดาภิเษก,Japanese,0.0,0.0,0.0,,0.0,,0.0,0.0,75.54953070482851,0.0,0.0,0.0,0.0,37.774765352414256,11.332429605724277,Unknown
4387.0,Fufu Shabu G Tower Grand Rama 9,90.0,chinese,"thai, chinese",hot pot/shabu,"casual dining, family friendly, chain restaurant, hot pot/shabu, activity/experience","private room up to 10 people, have parking, have baby chair, indoor seating, accommodates 50+ people, accommodates 80+ people",popularzone:ratchada,"popularzone:ratchada, mrtroute:mrt phra ram 9, shoppingmall:central rama 9, mrtroute:mrt phetchaburi",amex,4.84361652471128,16841028.0,817.0,2073.0,7.0,17.0,20613.253365973076,0.0085679314565483,0.0,0.0,0.0,0.0,28.0,0.0,Fufu Shabu G Tower Grand Rama 9,ฟู่ฟู่ ชาบู จี ทาวเวอร์ แกรนด์ พระราม 9,Thai,0.0,0.0,0.0,,0.0,,0.0,0.0,75.53550955406311,0.0,0.0,0.0,0.0,37.767754777031556,11.330326433109466,Unknown
1420.0,,,,,,,,,,,,2500.0,1.0,1.0,1.0,0.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Demo  Premium Reservation,Demo Premium Reservation,Bangkok,0.0,3.8,319.0,0.2681699999999999,0.3403205042413794,30.0,63.4085,0.0,31.437522179086052,3.170425,3.54817,5.768320995793772,44.08930626985907,37.76341422447256,11.329024267341769,Verified
4086.0,,,,,,,,,,,,17767860.0,707.0,1462.0,0.0,4.0,25131.34370579915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sushi Seki The Mall Ngamwongwan,ซูชิ เซกิ เดอะมอลล์ งามวงศ์วาน,Chinese,0.0,0.0,0.0,,0.0,,0.0,0.0,75.50330222039763,0.0,0.0,0.0,0.0,37.751651110198814,11.325495333059644,Unknown
4737.0,,,,,,,,,,,,10687440.0,2276.0,4554.0,0.0,2.0,4695.7117750439365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Khrua Ta Suk Lat Phrao 64,ครัวตาสุข ลาดพร้าว 64,Thai Southern,0.0,0.0,0.0,,0.0,,0.0,0.0,75.47358273048917,0.0,0.0,0.0,0.0,37.736791365244585,11.321037409573375,Unknown
4556.0,Moment's Notice Jazz Club (Chiang Mai),90.0,fusion,"fusion, international, italian, european, thai northern",wine bar,"activity/experience, wine bar, fine dining, open air/outdoor, pub/bar","wheelchair access, free wifi, roadside parking, live music, vegan/vegetarian friendly, indoor seating, have parking, free event equipment, outdoor seating",location:chiang mai,Unknown,"vegan/vegetarian friendly restaurants in chiang mai, must visit bkk 2025 for korean tourists, amex",4.84361652471128,14689488.0,1083.0,2442.0,45.0,32.0,13563.700831024931,0.0415512465373961,0.0,0.0,0.0,0.0,109.0,0.0,Moment's Notice Jazz Club (Chiang Mai),โมเมนท์โนทิซ แจ๊สคลับ (เชียงใหม่),Japanese,0.0,0.0,0.0,,0.0,,0.0,0.0,75.47349291431445,0.0,0.0,0.0,0.0,37.736746457157224,11.321023937147167,Unknown
4353.0,,,,,,,,,,,,15034848.0,980.0,2035.0,1.0,0.0,15341.68163265306,0.0010204081632653,0.0,0.0,0.0,0.0,0.0,0.0,Ponn Terminal 21 Rama 3,ป้อน เทอมินอล 21 พระราม 3,Thai,0.0,0.0,0.0,,0.0,,0.0,0.0,75.39781567708236,0.0,0.0,0.0,0.0,37.69890783854118,11.309672351562353,Unknown
1990.0,Le Mecier Bangkok,90.0,italian,"european, international, italian",fine dining,fine dining,indoor seating,popularzone:nonthaburi,"popularzone:nonthaburi, popularzone:muangthong thani","pizza, birthday celebration, italian fine dining restaurants under 1000 baht, amex",4.749528434768922,16863160.0,749.0,1825.0,13.0,13.0,22514.232309746327,0.0173564753004005,0.0,0.0,0.0,0.0,126.0,0.0,Le Mecier Bangkok,เลอ เมอเซีย,Indian,0.0,0.0,0.0,,0.0,,0.0,0.0,75.39661391297204,0.0,0.0,0.0,0.0,37.69830695648602,11.309492086945806,Unknown
4284.0,Lamaya (Khao Yai),90.0,fusion,"european, fusion, international, steakhouse",family friendly,"family friendly, casual dining, open air/outdoor, grill/bbq, activity/experience, healthy","wheelchair access, dj, have baby chair, private room up to 10 people, have parking, outdoor seating, free wifi, pet friendly, vegan/vegetarian friendly, indoor seating, scenic view, private room up to 20 people",location:khao yai,Unknown,amex,4.641417512794387,19753080.0,517.0,1478.0,14.0,5.0,38207.11798839458,0.0270793036750483,0.0,0.0,0.0,0.0,70.0,0.0,Lamaya (Khao Yai),ลามายา (เขาใหญ่),Korean,0.0,0.0,0.0,,0.0,,0.0,0.0,75.39492870165093,0.0,0.0,0.0,0.0,37.69746435082546,11.309239305247639,Unknown
