restaurant_id,target_label,ML_Predicted_Segment,prob_declining,prob_stable,prob_rising,prob_hidden_gem,ml_priority_score,expected_kpi,residual_kpi,momentum_score,external_quality_score
5735.0,Stable,Stable,0.17066825188512783,0.7925879702870166,0.03667643844744907,6.733938040661853e-05,2.203279882063209,59.903279504737895,-0.0182448468541736,76.04529969913072,0.0
6133.0,Declining,Declining,0.9021359455750086,0.09776945413363804,8.024607624323456e-05,1.4354215110201602e-05,0.005388933179002137,83.55476320329342,-0.7553093655308771,70.92951646208394,0.0
2146.0,Stable,Stable,0.1822912430819697,0.8174372577664276,0.00023159322065035502,3.990593095226717e-05,0.015491830477111989,78.1193675200951,-3.329332699162819,61.77817072876561,46.29679607675831
5974.0,Declining,Declining,0.9440937356718236,0.05522467554748136,0.000666730888792455,1.4857891902319365e-05,0.04059816900364008,80.15485809184632,0.1873060133224839,70.2863764298398,0.0
5711.0,Stable,Stable,0.0846966914962414,0.9151510198176958,0.0001386879745560054,1.3600711506571373e-05,0.008865306933623177,78.6060806946171,-0.4022834235534844,69.96339201290019,0.0
5595.0,Declining,Declining,0.6994494561794155,0.29832578730161896,0.002152648298255725,7.210822070978841e-05,0.13204322672373503,62.27097885349722,0.0737462225866636,72.72803763917773,0.0
4195.0,Declining,Declining,0.8996248946401717,0.0995989180661231,0.0007435590049983426,3.262828870673552e-05,0.04591867184816997,86.720847418454,0.0704057180318074,67.28377593339303,0.0
4039.0,Declining,Declining,0.6173556187551036,0.3824588754611996,0.00015625346445880187,2.9252319237960584e-05,0.010545300637046536,92.36047286468924,0.376234868543591,65.77668426260162,0.0
5708.0,Declining,Declining,0.8755224557528402,0.12245597874478788,0.0019932284973037577,2.8337005068300956e-05,0.1207271900409575,66.54427423911089,1.0529766407478007,71.11326194819705,0.0
5412.0,Stable,Stable,0.09519501809139842,0.9039743964598239,0.0007865342835811581,4.405116519645891e-05,0.04895410362272783,61.87836242473037,0.0197343907931397,72.15627295664015,0.0
2733.0,Stable,Stable,0.22493923116431344,0.7748202195222665,9.039125244463609e-05,0.0001501580609755566,0.01142979758570043,86.67689420846976,1.332630244390856,52.70584801382955,63.71129942778827
6340.0,Stable,Stable,0.16553315365075452,0.8339694550320252,0.0004752767975260961,2.2114519694188486e-05,0.029401188639333307,82.82304956405092,-0.9655557407558462,67.44924548100418,0.0
